LocationType,Location,TimeFrame,DataFormat,Data
State,Oregon,2021,Number,2827
State,Pennsylvania,2021,Number,11007
State,Pennsylvania,2021,Percent,0.083
State,Pennsylvania,2019,Percent,0.084
State,Pennsylvania,2017,Number,11580
State,Pennsylvania,2017,Percent,0.084
State,Pennsylvania,2019,Number,11255
State,Pennsylvania,2016,Percent,0.082
State,Pennsylvania,2016,Number,11331
State,Pennsylvania,2012,Percent,0.081
State,Pennsylvania,2014,Number,11713
State,Pennsylvania,2014,Percent,0.083
State,Pennsylvania,2012,Number,11492
State,Pennsylvania,2011,Number,11662
State,Pennsylvania,2011,Percent,0.082
State,Pennsylvania,2020,Percent,0.083
State,Pennsylvania,2020,Number,10802
State,Pennsylvania,2015,Percent,0.082
State,Pennsylvania,2015,Number,11453
State,Pennsylvania,2010,Percent,0.084
State,Pennsylvania,2010,Number,11941
State,Pennsylvania,2009,Percent,0.083
State,Pennsylvania,2009,Number,12187
State,Pennsylvania,2018,Percent,0.083
State,Pennsylvania,2018,Number,11222
State,Pennsylvania,2008,Percent,0.083
State,Pennsylvania,2013,Number,11219
State,Pennsylvania,2013,Percent,0.08
State,Pennsylvania,2008,Number,12361
State,Pennsylvania,2007,Number,12563
State,Pennsylvania,2007,Percent,0.084
State,Pennsylvania,2006,Number,12562
State,Pennsylvania,2006,Percent,0.085
State,Pennsylvania,2005,Number,12094
State,Pennsylvania,2005,Percent,0.084
State,Pennsylvania,2004,Percent,0.082
State,Pennsylvania,2004,Number,11804
State,Pennsylvania,2003,Percent,0.081
State,Pennsylvania,2003,Number,11718
State,Pennsylvania,2002,Percent,0.082
State,Pennsylvania,2002,Number,11685
State,Pennsylvania,2001,Number,11346
State,Pennsylvania,2001,Percent,0.079
State,Pennsylvania,2000,Number,11256
State,Pennsylvania,2000,Percent,0.077
State,Pennsylvania,1999,Number,11489
State,Pennsylvania,1999,Percent,0.079
State,Pennsylvania,1998,Percent,0.076
State,Pennsylvania,1998,Number,11077
State,Pennsylvania,1997,Percent,0.076
State,Pennsylvania,1997,Number,10920
State,Pennsylvania,1996,Percent,0.075
State,Pennsylvania,1996,Number,11153
State,Pennsylvania,1995,Number,11201
State,Pennsylvania,1995,Percent,0.074
State,Pennsylvania,1994,Number,11630
State,Pennsylvania,1994,Percent,0.074
State,Pennsylvania,1993,Number,11828
State,Pennsylvania,1993,Percent,0.074
State,Pennsylvania,1992,Percent,0.072
State,Pennsylvania,1992,Number,11799
State,Pennsylvania,1991,Number,12287
State,Pennsylvania,1991,Percent,0.073
State,Pennsylvania,1990,Number,12270
State,Pennsylvania,1990,Percent,0.071
State,Rhode Island,1990,Percent,0.062
State,Rhode Island,1990,Number,927
State,Rhode Island,1991,Percent,0.06
State,Rhode Island,1991,Number,872
State,Rhode Island,1992,Number,897
State,Rhode Island,1992,Percent,0.063
State,Rhode Island,1993,Percent,0.065
State,Rhode Island,1993,Number,895
State,Rhode Island,1994,Percent,0.065
State,Rhode Island,1994,Number,864
State,Rhode Island,1995,Percent,0.068
State,Rhode Island,1995,Number,867
State,Rhode Island,1996,Number,869
State,Rhode Island,1996,Percent,0.069
State,Rhode Island,1997,Number,919
State,Rhode Island,1997,Percent,0.074
State,Rhode Island,1998,Number,949
State,Rhode Island,1998,Percent,0.076
State,Rhode Island,1999,Percent,0.073
State,Rhode Island,1999,Number,900
State,Rhode Island,2000,Percent,0.072
State,Rhode Island,2000,Number,893
State,Rhode Island,2001,Percent,0.073
State,Rhode Island,2001,Number,931
State,Rhode Island,2002,Number,1019
State,Rhode Island,2002,Percent,0.079
State,Rhode Island,2003,Number,1127
State,Rhode Island,2003,Percent,0.085
State,Rhode Island,2004,Number,1025
State,Rhode Island,2004,Percent,0.08
State,Rhode Island,2005,Percent,0.078
State,Rhode Island,2005,Number,985
State,Rhode Island,2006,Percent,0.08
State,Rhode Island,2006,Number,988
State,Rhode Island,2007,Percent,0.08
State,Rhode Island,2007,Number,995
State,Rhode Island,2008,Number,953
State,Rhode Island,2013,Percent,0.069
State,Rhode Island,2013,Number,746
State,Rhode Island,2008,Percent,0.079
State,Rhode Island,2018,Number,801
State,Rhode Island,2018,Percent,0.076
State,Rhode Island,2009,Number,913
State,Rhode Island,2009,Percent,0.08
State,Rhode Island,2010,Number,862
State,Rhode Island,2010,Percent,0.077
State,Rhode Island,2015,Number,833
State,Rhode Island,2015,Percent,0.076
State,Rhode Island,2020,Number,775
State,Rhode Island,2020,Percent,0.077
State,Rhode Island,2011,Percent,0.074
State,Rhode Island,2011,Number,813
State,Rhode Island,2012,Number,877
State,Rhode Island,2014,Percent,0.071
State,Rhode Island,2014,Number,765
State,Rhode Island,2012,Percent,0.08
State,Rhode Island,2016,Number,858
State,Rhode Island,2016,Percent,0.08
State,Rhode Island,2019,Number,796
State,Rhode Island,2017,Percent,0.075
State,Rhode Island,2017,Number,795
State,Rhode Island,2019,Percent,0.078
State,Rhode Island,2021,Percent,0.079
State,Rhode Island,2021,Number,828
State,South Carolina,2021,Number,5723
State,South Carolina,2021,Percent,0.1
State,South Carolina,2017,Number,5506
State,South Carolina,2017,Percent,0.097
State,South Carolina,2019,Number,5610
State,South Carolina,2019,Percent,0.098
State,South Carolina,2016,Percent,0.096
State,South Carolina,2016,Number,5488
State,South Carolina,2012,Percent,0.096
State,South Carolina,2014,Number,5435
State,South Carolina,2014,Percent,0.094
State,South Carolina,2012,Number,5456
State,South Carolina,2011,Number,5650
State,South Carolina,2011,Percent,0.099
State,South Carolina,2020,Percent,0.098
State,South Carolina,2020,Number,5461
State,South Carolina,2015,Percent,0.095
State,South Carolina,2015,Number,5535
State,South Carolina,2010,Percent,0.099
State,South Carolina,2010,Number,5781
State,South Carolina,2009,Percent,0.1
State,South Carolina,2009,Number,6047
State,South Carolina,2018,Percent,0.096
State,South Carolina,2018,Number,5432
State,South Carolina,2008,Percent,0.099
State,South Carolina,2013,Number,5496
State,South Carolina,2013,Percent,0.097
State,South Carolina,2008,Number,6218
State,South Carolina,2007,Percent,0.101
State,South Carolina,2007,Number,6369
State,South Carolina,2006,Number,6292
State,South Carolina,2006,Percent,0.101
State,South Carolina,2005,Number,5885
State,South Carolina,2005,Percent,0.102
State,South Carolina,2004,Percent,0.102
State,South Carolina,2004,Number,5761
State,South Carolina,2003,Percent,0.101
State,South Carolina,2003,Number,5595
State,South Carolina,2002,Percent,0.1
State,South Carolina,2002,Number,5455
State,South Carolina,2001,Number,5340
State,South Carolina,2001,Percent,0.096
State,South Carolina,2000,Number,5419
State,South Carolina,2000,Percent,0.097
State,South Carolina,1999,Number,5402
State,South Carolina,1999,Percent,0.098
State,South Carolina,1998,Percent,0.095
State,South Carolina,1998,Number,5129
State,South Carolina,1997,Percent,0.092
State,South Carolina,1997,Number,4789
State,South Carolina,1996,Percent,0.092
State,South Carolina,1996,Number,4698
State,South Carolina,1995,Number,4738
State,South Carolina,1995,Percent,0.093
State,South Carolina,1994,Number,4761
State,South Carolina,1994,Percent,0.092
State,South Carolina,1993,Number,5012
State,South Carolina,1993,Percent,0.093
State,South Carolina,1992,Percent,0.09
State,South Carolina,1992,Number,5066
State,South Carolina,1991,Percent,0.092
State,South Carolina,1991,Number,5279
State,South Carolina,1990,Number,5107
State,South Carolina,1990,Percent,0.087
State,South Dakota,1990,Percent,0.051
State,South Dakota,1990,Number,557
State,South Dakota,1991,Number,590
State,South Dakota,1991,Percent,0.054
State,South Dakota,1992,Number,573
State,South Dakota,1992,Percent,0.052
State,South Dakota,1993,Percent,0.055
State,South Dakota,1993,Number,587
State,South Dakota,1994,Percent,0.059
State,South Dakota,1994,Number,615
State,South Dakota,1995,Percent,0.056
State,South Dakota,1995,Number,583
State,South Dakota,1996,Number,611
State,South Dakota,1996,Percent,0.058
State,South Dakota,1997,Number,563
State,South Dakota,1997,Percent,0.055
State,South Dakota,1998,Number,599
State,South Dakota,1998,Percent,0.058
State,South Dakota,1999,Percent,0.059
State,South Dakota,1999,Number,619
State,South Dakota,2000,Percent,0.062
State,South Dakota,2000,Number,639
State,South Dakota,2001,Percent,0.064
State,South Dakota,2001,Number,671
State,South Dakota,2002,Number,765
State,South Dakota,2002,Percent,0.072
State,South Dakota,2003,Number,732
State,South Dakota,2003,Percent,0.066
State,South Dakota,2004,Number,784
State,South Dakota,2004,Percent,0.069
State,South Dakota,2005,Percent,0.066
State,South Dakota,2005,Number,754
State,South Dakota,2006,Percent,0.07
State,South Dakota,2006,Number,836
State,South Dakota,2007,Number,853
State,South Dakota,2007,Percent,0.07
State,South Dakota,2008,Number,780
State,South Dakota,2013,Percent,0.063
State,South Dakota,2013,Number,766
State,South Dakota,2008,Percent,0.065
State,South Dakota,2018,Number,789
State,South Dakota,2018,Percent,0.066
State,South Dakota,2009,Number,696
State,South Dakota,2009,Percent,0.058
State,South Dakota,2010,Number,806
State,South Dakota,2010,Percent,0.068
State,South Dakota,2015,Number,754
State,South Dakota,2015,Percent,0.061
State,South Dakota,2020,Number,753
State,South Dakota,2020,Percent,0.069
State,South Dakota,2011,Percent,0.063
State,South Dakota,2011,Number,744
State,South Dakota,2012,Number,748
State,South Dakota,2014,Percent,0.065
State,South Dakota,2014,Number,804
State,South Dakota,2012,Percent,0.062
State,South Dakota,2016,Number,830
State,South Dakota,2016,Percent,0.068
State,South Dakota,2019,Percent,0.07
State,South Dakota,2019,Number,802
State,South Dakota,2017,Percent,0.069
State,South Dakota,2017,Number,835
State,South Dakota,2021,Percent,0.071
State,South Dakota,2021,Number,810
State,Tennessee,2021,Number,7595
State,Tennessee,2021,Percent,0.093
State,Tennessee,2017,Number,7409
State,Tennessee,2017,Percent,0.092
State,Tennessee,2019,Number,7356
State,Tennessee,2019,Percent,0.092
State,Tennessee,2016,Percent,0.093
State,Tennessee,2016,Number,7431
State,Tennessee,2012,Percent,0.092
State,Tennessee,2014,Number,7297
State,Tennessee,2014,Percent,0.09
State,Tennessee,2012,Number,7377
State,Tennessee,2011,Number,7176
State,Tennessee,2011,Percent,0.09
State,Tennessee,2020,Percent,0.089
State,Tennessee,2020,Number,7002
State,Tennessee,2015,Percent,0.092
State,Tennessee,2015,Number,7460
State,Tennessee,2010,Percent,0.09
State,Tennessee,2010,Number,7179
State,Tennessee,2009,Percent,0.092
State,Tennessee,2009,Number,7539
State,Tennessee,2018,Percent,0.093
State,Tennessee,2018,Number,7471
State,Tennessee,2008,Percent,0.092
State,Tennessee,2013,Number,7307
State,Tennessee,2013,Percent,0.091
State,Tennessee,2008,Number,7853
State,Tennessee,2007,Percent,0.094
State,Tennessee,2007,Number,8181
State,Tennessee,2006,Number,8108
State,Tennessee,2006,Percent,0.096
State,Tennessee,2005,Number,7748
State,Tennessee,2005,Percent,0.095
State,Tennessee,2004,Percent,0.092
State,Tennessee,2004,Number,7273
State,Tennessee,2003,Percent,0.094
State,Tennessee,2003,Number,7380
State,Tennessee,2002,Percent,0.092
State,Tennessee,2002,Number,7106
State,Tennessee,2001,Number,7212
State,Tennessee,2001,Percent,0.092
State,Tennessee,2000,Number,7345
State,Tennessee,2000,Percent,0.092
State,Tennessee,1999,Number,7148
State,Tennessee,1999,Percent,0.092
State,Tennessee,1998,Percent,0.091
State,Tennessee,1998,Number,7008
State,Tennessee,1997,Percent,0.088
State,Tennessee,1997,Number,6534
State,Tennessee,1996,Percent,0.088
State,Tennessee,1996,Number,6515
State,Tennessee,1995,Number,6364
State,Tennessee,1995,Percent,0.087
State,Tennessee,1994,Number,6444
State,Tennessee,1994,Percent,0.088
State,Tennessee,1993,Number,6384
State,Tennessee,1993,Percent,0.088
State,Tennessee,1992,Percent,0.085
State,Tennessee,1992,Number,6241
State,Tennessee,1991,Percent,0.088
State,Tennessee,1991,Number,6547
State,Tennessee,1990,Number,6152
State,Tennessee,1990,Percent,0.082
State,Texas,1990,Percent,0.069
State,Texas,1990,Number,21936
State,Texas,1991,Number,22381
State,Texas,1991,Percent,0.071
State,Texas,1992,Number,22388
State,Texas,1992,Percent,0.07
State,Texas,1993,Percent,0.071
State,Texas,1993,Number,22918
State,Texas,1994,Percent,0.07
State,Texas,1994,Number,22486
State,Texas,1995,Percent,0.071
State,Texas,1995,Number,22908
State,Texas,1996,Number,23782
State,Texas,1996,Percent,0.072
State,Texas,1997,Number,24250
State,Texas,1997,Percent,0.073
State,Texas,1998,Number,25402
State,Texas,1998,Percent,0.074
State,Texas,1999,Percent,0.074
State,Texas,1999,Number,25696
State,Texas,2000,Percent,0.074
State,Texas,2000,Number,26754
State,Texas,2001,Percent,0.076
State,Texas,2001,Number,27603
State,Texas,2002,Number,28646
State,Texas,2002,Percent,0.077
State,Texas,2003,Number,29745
State,Texas,2003,Percent,0.079
State,Texas,2004,Number,30621
State,Texas,2004,Percent,0.08
State,Texas,2005,Percent,0.083
State,Texas,2005,Number,31956
State,Texas,2006,Percent,0.084
State,Texas,2006,Number,33727
State,Texas,2007,Number,34218
State,Texas,2007,Percent,0.084
State,Texas,2008,Number,34194
State,Texas,2013,Percent,0.083
State,Texas,2013,Number,32159
State,Texas,2008,Percent,0.084
State,Texas,2018,Number,32037
State,Texas,2018,Percent,0.085
State,Texas,2009,Number,34137
State,Texas,2009,Percent,0.085
State,Texas,2010,Number,32486
State,Texas,2010,Percent,0.084
State,Texas,2015,Number,33275
State,Texas,2015,Percent,0.082
State,Texas,2020,Number,30299
State,Texas,2020,Percent,0.082
State,Texas,2011,Percent,0.085
State,Texas,2011,Number,32018
State,Texas,2012,Number,31607
State,Texas,2014,Percent,0.082
State,Texas,2014,Number,32744
State,Texas,2012,Percent,0.083
State,Texas,2016,Number,33445
State,Texas,2016,Percent,0.084
State,Texas,2019,Percent,0.084
State,Texas,2019,Number,31802
State,Texas,2017,Percent,0.084
State,Texas,2017,Number,32162
State,Texas,2021,Number,32297
State,Texas,2021,Percent,0.086
State,Utah,2021,Number,3465
State,Utah,2021,Percent,0.074
State,Utah,2017,Percent,0.072
State,Utah,2017,Number,3507
State,Utah,2019,Number,3481
State,Utah,2019,Percent,0.074
State,Utah,2016,Percent,0.072
State,Utah,2016,Number,3622
State,Utah,2012,Percent,0.068
State,Utah,2014,Number,3572
State,Utah,2014,Percent,0.07
State,Utah,2012,Number,3522
State,Utah,2011,Number,3544
State,Utah,2011,Percent,0.069
State,Utah,2020,Percent,0.07
State,Utah,2020,Number,3216
State,Utah,2015,Percent,0.07
State,Utah,2015,Number,3561
State,Utah,2010,Percent,0.07
State,Utah,2010,Number,3655
State,Utah,2009,Percent,0.07
State,Utah,2009,Number,3766
State,Utah,2018,Percent,0.072
State,Utah,2018,Number,3385
State,Utah,2008,Percent,0.068
State,Utah,2013,Number,3567
State,Utah,2013,Percent,0.07
State,Utah,2008,Number,3785
State,Utah,2007,Percent,0.067
State,Utah,2007,Number,3670
State,Utah,2006,Number,3700
State,Utah,2006,Percent,0.069
State,Utah,2005,Number,3520
State,Utah,2005,Percent,0.068
State,Utah,2004,Number,3379
State,Utah,2004,Percent,0.067
State,Utah,2003,Percent,0.065
State,Utah,2003,Number,3260
State,Utah,2002,Percent,0.064
State,Utah,2002,Number,3164
State,Utah,2001,Number,3077
State,Utah,2001,Percent,0.064
State,Utah,2000,Number,3115
State,Utah,2000,Percent,0.066
State,Utah,1999,Number,3155
State,Utah,1999,Percent,0.068
State,Utah,1998,Percent,0.067
State,Utah,1998,Number,3044
State,Utah,1997,Percent,0.066
State,Utah,1997,Number,2833
State,Utah,1996,Percent,0.066
State,Utah,1996,Number,2790
State,Utah,1995,Number,2485
State,Utah,1995,Percent,0.063
State,Utah,1994,Number,2248
State,Utah,1994,Percent,0.059
State,Utah,1993,Number,2206
State,Utah,1993,Percent,0.059
State,Utah,1992,Percent,0.056
State,Utah,1992,Number,2085
State,Utah,1991,Percent,0.06
State,Utah,1991,Number,2172
State,Utah,1990,Number,2074
State,Utah,1990,Percent,0.057
State,Vermont,1990,Percent,0.053
State,Vermont,1990,Number,436
State,Vermont,1991,Number,451
State,Vermont,1991,Percent,0.057
State,Vermont,1992,Number,431
State,Vermont,1992,Percent,0.056
State,Vermont,1993,Percent,0.057
State,Vermont,1993,Number,424
State,Vermont,1994,Percent,0.06
State,Vermont,1994,Number,439
State,Vermont,1995,Percent,0.054
State,Vermont,1995,Number,365
State,Vermont,1996,Number,417
State,Vermont,1996,Percent,0.062
State,Vermont,1997,Number,413
State,Vermont,1997,Percent,0.063
State,Vermont,1998,Number,428
State,Vermont,1998,Percent,0.065
State,Vermont,1999,Percent,0.057
State,Vermont,1999,Number,371
State,Vermont,2000,Percent,0.061
State,Vermont,2000,Number,395
State,Vermont,2001,Percent,0.059
State,Vermont,2001,Number,377
State,Vermont,2002,Number,409
State,Vermont,2002,Percent,0.064
State,Vermont,2003,Number,460
State,Vermont,2003,Percent,0.07
State,Vermont,2004,Percent,0.064
State,Vermont,2004,Number,423
State,Vermont,2005,Percent,0.062
State,Vermont,2005,Number,401
State,Vermont,2006,Percent,0.069
State,Vermont,2006,Number,447
State,Vermont,2007,Number,402
State,Vermont,2007,Percent,0.062
State,Vermont,2008,Number,443
State,Vermont,2013,Percent,0.067
State,Vermont,2013,Number,401
State,Vermont,2008,Percent,0.07
State,Vermont,2018,Number,381
State,Vermont,2018,Percent,0.07
State,Vermont,2009,Number,411
State,Vermont,2009,Percent,0.067
State,Vermont,2010,Percent,0.061
State,Vermont,2010,Number,382
State,Vermont,2015,Number,390
State,Vermont,2015,Percent,0.066
State,Vermont,2020,Number,357
State,Vermont,2020,Percent,0.07
State,Vermont,2011,Number,404
State,Vermont,2011,Percent,0.067
State,Vermont,2012,Number,370
State,Vermont,2014,Percent,0.071
State,Vermont,2014,Number,432
State,Vermont,2012,Percent,0.062
State,Vermont,2016,Number,394
State,Vermont,2016,Percent,0.069
State,Vermont,2019,Percent,0.066
State,Vermont,2019,Number,351
State,Vermont,2017,Number,380
State,Vermont,2017,Percent,0.067
State,Vermont,2021,Number,377
State,Vermont,2021,Percent,0.07
State,Virginia,2021,Percent,0.083
State,Virginia,2021,Number,7979
State,Virginia,2017,Percent,0.084
State,Virginia,2017,Number,8393
State,Virginia,2019,Number,8132
State,Virginia,2019,Percent,0.084
State,Virginia,2016,Percent,0.081
State,Virginia,2016,Number,8263
State,Virginia,2012,Percent,0.081
State,Virginia,2014,Number,8130
State,Virginia,2014,Percent,0.079
State,Virginia,2012,Number,8375
State,Virginia,2011,Number,8184
State,Virginia,2011,Percent,0.08
State,Virginia,2020,Percent,0.083
State,Virginia,2020,Number,7824
State,Virginia,2015,Percent,0.079
State,Virginia,2015,Number,8111
State,Virginia,2010,Percent,0.082
State,Virginia,2009,Percent,0.084
State,Virginia,2009,Number,8779
State,Virginia,2010,Number,8448
State,Virginia,2018,Percent,0.082
State,Virginia,2018,Number,8175
State,Virginia,2008,Percent,0.083
State,Virginia,2013,Number,8182
State,Virginia,2013,Percent,0.08
State,Virginia,2008,Number,8865
State,Virginia,2007,Percent,0.086
State,Virginia,2007,Number,9306
State,Virginia,2006,Number,8914
State,Virginia,2006,Percent,0.083
State,Virginia,2005,Number,8573
State,Virginia,2005,Percent,0.082
State,Virginia,2004,Number,8587
State,Virginia,2004,Percent,0.083
State,Virginia,2003,Percent,0.082
State,Virginia,2003,Number,8297
State,Virginia,2002,Percent,0.079
State,Virginia,2002,Number,7888
State,Virginia,2001,Number,7761
State,Virginia,2001,Percent,0.079
State,Virginia,2000,Number,7843
State,Virginia,2000,Percent,0.079
State,Virginia,1999,Number,7389
State,Virginia,1999,Percent,0.078
State,Virginia,1998,Percent,0.079
State,Virginia,1998,Number,7468
State,Virginia,1997,Percent,0.077
State,Virginia,1997,Number,7085
State,Virginia,1996,Percent,0.077
State,Virginia,1996,Number,7056
State,Virginia,1995,Number,7121
State,Virginia,1995,Percent,0.077
State,Virginia,1994,Number,7124
State,Virginia,1994,Percent,0.075
State,Virginia,1993,Number,6917
State,Virginia,1993,Percent,0.073
State,Virginia,1992,Percent,0.074
State,Virginia,1992,Number,7158
State,Virginia,1991,Percent,0.072
State,Virginia,1991,Number,7017
State,Virginia,1990,Number,7158
State,Virginia,1990,Percent,0.072
State,Washington,1990,Percent,0.053
State,Washington,1990,Number,4177
State,Washington,1991,Number,4059
State,Washington,1991,Percent,0.051
State,Washington,1992,Number,4205
State,Washington,1992,Percent,0.053
State,Washington,1993,Percent,0.052
State,Washington,1993,Number,4083
State,Washington,1994,Percent,0.053
State,Washington,1994,Number,4080
State,Washington,1995,Percent,0.055
State,Washington,1995,Number,4235
State,Washington,1996,Number,4327
State,Washington,1996,Percent,0.056
State,Washington,1997,Number,4377
State,Washington,1997,Percent,0.056
State,Washington,1998,Number,4543
State,Washington,1998,Percent,0.057
State,Washington,1999,Percent,0.058
State,Washington,1999,Number,4578
State,Washington,2000,Percent,0.056
State,Washington,2000,Number,4513
State,Washington,2001,Percent,0.058
State,Washington,2001,Number,4599
State,Washington,2002,Number,4604
State,Washington,2002,Percent,0.059
State,Washington,2003,Number,4843
State,Washington,2003,Percent,0.06
State,Washington,2004,Percent,0.062
State,Washington,2004,Number,5063
State,Washington,2005,Percent,0.061
State,Washington,2005,Number,5041
State,Washington,2006,Percent,0.065
State,Washington,2006,Number,5641
State,Washington,2007,Number,5598
State,Washington,2007,Percent,0.063
State,Washington,2008,Number,5717
State,Washington,2013,Number,5547
State,Washington,2013,Percent,0.064
State,Washington,2008,Percent,0.063
State,Washington,2018,Percent,0.066
State,Washington,2018,Number,5690
State,Washington,2010,Number,5464
State,Washington,2009,Number,5580
State,Washington,2009,Percent,0.063
State,Washington,2010,Percent,0.063
State,Washington,2015,Number,5730
State,Washington,2015,Percent,0.064
State,Washington,2020,Percent,0.067
State,Washington,2020,Number,5558
State,Washington,2011,Percent,0.061
State,Washington,2011,Number,5340
State,Washington,2012,Number,5347
State,Washington,2014,Percent,0.064
State,Washington,2014,Number,5705
State,Washington,2012,Percent,0.061
State,Washington,2016,Number,5792
State,Washington,2016,Percent,0.064
State,Washington,2019,Percent,0.064
State,Washington,2019,Number,5456
State,Washington,2017,Percent,0.066
State,Washington,2017,Number,5776
State,Washington,2021,Number,5830
State,Washington,2021,Percent,0.07
State,West Virginia,2021,Percent,0.098
State,West Virginia,2021,Number,1678
State,West Virginia,2017,Number,1781
State,West Virginia,2017,Percent,0.095
State,West Virginia,2019,Number,1772
State,West Virginia,2019,Percent,0.098
State,West Virginia,2016,Percent,0.096
State,West Virginia,2016,Number,1835
State,West Virginia,2012,Percent,0.092
State,West Virginia,2014,Number,1852
State,West Virginia,2014,Percent,0.091
State,West Virginia,2012,Number,1917
State,West Virginia,2011,Number,1985
State,West Virginia,2011,Percent,0.096
State,West Virginia,2020,Number,1604
State,West Virginia,2020,Percent,0.093
State,West Virginia,2015,Percent,0.096
State,West Virginia,2015,Number,1891
State,West Virginia,2010,Number,1880
State,West Virginia,2010,Percent,0.092
State,West Virginia,2009,Percent,0.092
State,West Virginia,2009,Number,1952
State,West Virginia,2018,Percent,0.094
State,West Virginia,2018,Number,1708
State,West Virginia,2008,Percent,0.095
State,West Virginia,2013,Number,1955
State,West Virginia,2013,Percent,0.094
State,West Virginia,2008,Number,2048
State,West Virginia,2007,Percent,0.095
State,West Virginia,2007,Number,2094
State,West Virginia,2006,Number,2024
State,West Virginia,2006,Percent,0.097
State,West Virginia,2005,Number,1990
State,West Virginia,2005,Percent,0.096
State,West Virginia,2004,Number,1937
State,West Virginia,2004,Percent,0.093
State,West Virginia,2003,Percent,0.086
State,West Virginia,2003,Number,1808
State,West Virginia,2002,Percent,0.09
State,West Virginia,2002,Number,1855
State,West Virginia,2001,Percent,0.085
State,West Virginia,2001,Number,1730
State,West Virginia,2000,Number,1739
State,West Virginia,2000,Percent,0.083
State,West Virginia,1999,Number,1663
State,West Virginia,1999,Percent,0.08
State,West Virginia,1998,Percent,0.08
State,West Virginia,1998,Number,1669
State,West Virginia,1997,Percent,0.083
State,West Virginia,1997,Number,1717
State,West Virginia,1996,Percent,0.08
State,West Virginia,1996,Number,1653
State,West Virginia,1995,Number,1673
State,West Virginia,1995,Percent,0.079
State,West Virginia,1994,Number,1596
State,West Virginia,1994,Percent,0.075
State,West Virginia,1993,Number,1570
State,West Virginia,1993,Percent,0.072
State,West Virginia,1992,Percent,0.072
State,West Virginia,1992,Number,1599
State,West Virginia,1991,Percent,0.068
State,West Virginia,1991,Number,1539
State,West Virginia,1990,Number,1599
State,West Virginia,1990,Percent,0.071
State,Wisconsin,1990,Percent,0.059
State,Wisconsin,1990,Number,4273
State,Wisconsin,1991,Number,4425
State,Wisconsin,1991,Percent,0.061
State,Wisconsin,1992,Number,4193
State,Wisconsin,1992,Percent,0.059
State,Wisconsin,1993,Percent,0.061
State,Wisconsin,1993,Number,4267
State,Wisconsin,1994,Percent,0.064
State,Wisconsin,1994,Number,4349
State,Wisconsin,1995,Percent,0.06
State,Wisconsin,1995,Number,4058
State,Wisconsin,1996,Number,4200
State,Wisconsin,1996,Percent,0.063
State,Wisconsin,1997,Number,4261
State,Wisconsin,1997,Percent,0.064
State,Wisconsin,1998,Number,4400
State,Wisconsin,1998,Percent,0.065
State,Wisconsin,1999,Percent,0.067
State,Wisconsin,1999,Number,4542
State,Wisconsin,2000,Percent,0.065
State,Wisconsin,2000,Number,4515
State,Wisconsin,2001,Number,4552
State,Wisconsin,2001,Percent,0.066
State,Wisconsin,2002,Number,4538
State,Wisconsin,2002,Percent,0.066
State,Wisconsin,2003,Number,4764
State,Wisconsin,2003,Percent,0.068
State,Wisconsin,2004,Percent,0.07
State,Wisconsin,2004,Number,4885
State,Wisconsin,2005,Percent,0.07
State,Wisconsin,2005,Number,4977
State,Wisconsin,2006,Percent,0.069
State,Wisconsin,2006,Number,4974
State,Wisconsin,2007,Number,5075
State,Wisconsin,2007,Percent,0.07
State,Wisconsin,2008,Number,5068
State,Wisconsin,2013,Number,4668
State,Wisconsin,2013,Percent,0.07
State,Wisconsin,2008,Percent,0.07
State,Wisconsin,2018,Percent,0.077
State,Wisconsin,2018,Number,4935
State,Wisconsin,2009,Number,5027
State,Wisconsin,2009,Percent,0.071
State,Wisconsin,2010,Percent,0.07
State,Wisconsin,2010,Number,4818
State,Wisconsin,2015,Number,4870
State,Wisconsin,2015,Percent,0.073
State,Wisconsin,2020,Percent,0.077
State,Wisconsin,2020,Number,4665
State,Wisconsin,2011,Percent,0.072
State,Wisconsin,2011,Number,4876
State,Wisconsin,2012,Number,4809
State,Wisconsin,2014,Number,4911
State,Wisconsin,2014,Percent,0.073
State,Wisconsin,2012,Percent,0.071
State,Wisconsin,2016,Number,4925
State,Wisconsin,2016,Percent,0.074
State,Wisconsin,2019,Percent,0.076
State,Wisconsin,2019,Number,4788
State,Wisconsin,2017,Percent,0.077
State,Wisconsin,2017,Number,4968
State,Wisconsin,2021,Number,4756
State,Wisconsin,2021,Percent,0.077
State,Wyoming,2021,Percent,0.094
State,Wyoming,2021,Number,586
State,Wyoming,2017,Number,600
State,Wyoming,2017,Percent,0.087
State,Wyoming,2019,Number,643
State,Wyoming,2019,Percent,0.098
State,Wyoming,2016,Percent,0.085
State,Wyoming,2016,Number,628
State,Wyoming,2012,Percent,0.085
State,Wyoming,2014,Number,704
State,Wyoming,2014,Percent,0.092
State,Wyoming,2012,Number,645
State,Wyoming,2011,Number,600
State,Wyoming,2011,Percent,0.081
State,Wyoming,2020,Number,592
State,Wyoming,2020,Percent,0.097
State,Wyoming,2015,Percent,0.086
State,Wyoming,2015,Number,666
State,Wyoming,2010,Number,679
State,Wyoming,2010,Percent,0.09
State,Wyoming,2009,Percent,0.084
State,Wyoming,2009,Number,661
State,Wyoming,2018,Number,614
State,Wyoming,2018,Percent,0.094
State,Wyoming,2008,Percent,0.083
State,Wyoming,2013,Number,660
State,Wyoming,2013,Percent,0.086
